type,arrival time,process_time0,process_time1,process_time2,process_time3,process_time4,process_time5,process_time6,process_time7,process_time8,process_time9,process_time10,process_time11,process_time12,process_time13,process_time14,process_time15,process_time16,process_time17,process_time18,process_time19,due dates
22.0,114.0,28.259146691540796,27.139366529182766,25.62599357749819,25.762867090336144,28.49043541565304,26.209312013720446,28.01494008895015,27.068293093286616,24.215029728622365,29.671706061880624,28.78427336104511,28.132934740546602,26.28772675378873,26.082939982758457,24.320230792792216,24.581590211132557,24.36950071749099,24.069078424742784,26.395664541670865,27.661551639678446,166.0
140.0,115.0,60.49739377510665,61.84577676215042,61.27635866298184,63.96731457888852,59.33416796807983,62.8732322521919,63.579191056887296,62.982936320650964,59.16896152265081,60.921234985952,62.53359861590009,60.672597421762866,56.60323006117145,63.01550769630154,61.2952971517605,61.047645911722476,62.1651468997657,64.70100363936635,60.02999418156414,63.022734309358505,237.0
145.0,115.0,21.625836376179638,24.163726360468928,19.467076153238747,17.228747564205527,21.717150264521923,22.105269685749597,20.077404706660364,16.880477508390072,21.547870402136994,17.38408227175548,20.44091677308829,19.72105124968598,18.20092259332483,20.714775412923952,20.515876258810138,16.134302883002754,16.993032551447353,18.031239850444823,17.704099678305813,19.489756568694823,153.0
89.0,120.0,50.89005687487666,50.09192253958214,48.57346332437218,50.28848177817855,48.616539042393256,49.10710221436531,49.11958988215624,51.6424048827044,50.89284531517762,52.77293807960954,49.03660459458366,50.83045860896592,53.5211871937864,47.84060321874763,49.07028311947442,52.94652536542519,49.292387271987764,45.90534290196888,54.28921467531391,50.85398215117753,220.0
51.0,123.0,28.295531848717253,25.58496851266462,28.751690051854712,26.986559074426815,32.71473743704789,34.7237215277505,27.195844744088475,27.91118368976187,32.28892883815116,31.019811152592773,29.628195211609157,31.478622071494907,29.249976634156155,29.068927654886494,29.464225578723326,31.088277755885514,25.543588751133246,26.072463336857,28.311410116890933,29.918890469329117,181.0
146.0,126.0,13.824261978444415,10.635771885999214,12.62678458343387,10.526181876900218,13.377533353953302,12.84979983843821,13.78258095743374,13.841946887100391,12.223374349723406,14.734464820064957,14.219709929855465,13.871446944121171,14.376635909632183,12.25277324891916,11.775469295247358,14.168164969393773,11.259787757778076,17.117058466987253,15.786506974132656,14.13097846009323,152.0
53.0,126.0,24.045333382107497,24.9776329397492,22.85749980483989,23.06911666260338,24.547743018298874,24.65885593410764,23.848338894094827,22.719110387333256,26.551299902543988,23.9143236481707,25.393845649768416,26.92871397707586,24.097165276998467,23.72936109752346,22.94368607171682,25.50391384737408,23.034849195354873,25.297272164883882,23.495811901116067,24.837244961311757,176.0
13.0,128.0,89.53943721463403,92.1741231949642,90.68483095318985,89.96075536954078,92.83846630609307,88.99176472342987,90.92563716267941,91.24040877241492,89.95882510940173,91.15828941028236,88.25447278457823,91.42686878609251,90.62546008581486,86.95300622966779,87.57963769220417,90.59573895824522,90.31489411103047,90.43429444218695,88.89339546967595,89.31218075485845,308.0
8.0,129.0,18.0656507889086,19.89129224866467,17.0983705319031,19.19294421148565,18.438495118756002,20.2504612812301,19.846827775856955,16.77175666037294,18.101528329262003,21.71648810116549,18.216774307566336,16.9119045303782,23.926867306963832,21.37328082394357,17.455424060862637,18.204362993998682,17.32650142559257,22.08127464773682,19.10899829799332,18.036437596326703,167.0
147.0,133.0,16.201896246567923,18.204694813766835,19.354437200192773,19.737848968411893,19.77745007891772,20.96477131911079,18.511599203238983,16.595272294769725,20.041106815537525,18.075219242160095,21.13990538698427,19.192138404736244,20.80593876330912,19.23865364453985,20.429997662384043,17.241945649357895,22.2026254514344,19.244709451369687,15.37296785875225,16.127752473383744,169.0
72.0,133.0,87.40581446687199,87.30542827737918,85.82068457727377,91.02909127095744,90.43658611082752,86.71724372415241,86.02491277220963,89.5217543442368,87.97261033484993,85.85164222648919,81.4288599008244,87.5015673685099,87.91287617528789,86.46392779985182,86.80360245923553,85.28780294843484,89.02691166946538,87.63017151899746,85.82944894481392,85.97712570804748,307.0
131.0,136.0,57.82257275722904,59.5240460483241,59.719034940270596,61.07312438255377,59.28709846270236,57.678084187712216,58.85308932650669,58.126050430456814,58.53613941064885,62.05244502103563,59.61082509940557,57.724015965196116,60.329844711728306,59.69288017891569,59.495579687209236,60.07361784128936,60.02769921376274,60.44048402846349,60.33734389523583,64.32138768630325,256.0
90.0,137.0,38.125580280985744,40.99677723881188,38.449714112652146,42.49988135854311,43.15482922376356,40.656254105354314,40.42457159899878,39.03999012351368,38.61054845711952,40.18597434224929,40.676935124063455,37.11606304064905,39.958016157189796,43.08049357060364,41.948029795368775,40.18814977328557,38.84407938228672,38.85449643561806,41.355772287847095,38.5811065262652,217.0
138.0,148.0,47.615113564908825,49.64738721711569,52.13273563620838,47.80348909912296,52.201381458753545,48.386536306886406,49.97880063514576,48.85333921457427,53.48060510193257,53.727596092208756,46.44462712652224,48.33273632403897,50.94240962984112,52.88389973699506,51.09342227294508,46.80511441822234,49.20608599836318,48.3272410604146,52.03072667155049,43.95252681041333,248.0
99.0,150.0,69.87427657567072,71.77237512835497,74.50386312010366,71.94716310791515,74.76804438162596,72.46863283903114,74.26585487107664,74.68161251051296,70.62030876995621,71.32014176221952,69.80617231089472,71.50971619210259,75.82024260499982,71.29595094477686,70.82265069384816,70.62842414597999,72.85073601338914,70.28565253302826,72.57831410001214,70.23881735224805,294.0
98.0,151.0,16.128745290414546,21.64884569724135,23.127281814593243,23.33088341318716,19.144620841806745,16.646258765821578,24.204327019541566,20.63604856394778,18.777978617548374,19.920617199283782,18.949378268475023,21.622035035873242,21.773082573726658,20.84086687246067,21.91293615086474,20.86839851137755,23.331744481036566,22.362601309740185,20.54044319114378,17.799463498324346,193.0
50.0,152.0,99.0345560500431,94.18065152453444,95.49394625158932,97.43290878939267,96.61164406860625,98.92918806273445,97.49357852491396,99.05375188288424,92.55083180135145,99.99639846518835,93.10177608820331,94.53105915513142,98.70190021374393,99.88445413176458,96.00503096559218,98.58572711097344,96.20808493625968,96.7430416725744,97.17581050264832,100.51627752744956,346.0
95.0,154.0,68.14141218211437,68.9590076088864,70.67898899825559,66.80240353543472,68.22579386316761,69.80431182303995,67.64837815075651,72.08997054342726,66.86764153778874,68.06162138372876,70.9773413735375,69.81770915270668,70.92879029234282,70.97361296137355,64.0459556714169,71.05484910493331,69.07114080065455,71.27048360963855,67.38389963733292,68.39941112658117,292.0
54.0,155.0,55.98540088844301,59.3854139055655,61.50670681750971,60.617862866929094,59.091858578717,63.433187733779405,58.486975117856986,58.97536598893811,62.674097578447416,60.167592020831464,59.39104653847491,62.833626373682016,60.55111411943122,61.399493855958355,63.31083206930571,61.8843813714594,61.79004842895574,61.38455851580286,59.54495440993368,59.98809673938643,277.0
35.0,159.0,93.55383117032171,95.0540354276933,97.9937578570443,100.7865350441296,95.6570568488198,96.18161957425032,97.80922072488181,91.55944236275651,97.85845984739613,96.37038406023538,95.6770157250784,93.5284066458908,97.70183585819522,93.75943102808074,98.32639787783036,94.85003469989137,95.91598640597554,97.41331344399255,96.63948229894966,95.71966182852664,351.0
29.0,160.0,16.14727173047016,16.487959424973102,17.062552089900223,16.885424361295065,16.50567233649372,15.7330744542623,18.652992639010293,19.433776783259574,15.464818270103097,16.37030065960462,18.610347758200614,23.473318223718053,18.667959943250317,22.76409736546855,17.045430410895356,21.265318452887925,21.631867647302172,20.82264995553585,18.791533465789676,18.285964209616807,198.0
110.0,161.0,81.93461961329096,83.46447002287181,83.44488642352358,82.08017855796163,78.77079205411142,78.21927014890578,79.81946826342606,85.74456395542755,81.99629490647023,80.63207965532462,79.85069828191624,82.13259437371954,78.88654898877324,79.44182438410284,81.12119187536844,78.93634785297496,82.09962176109222,82.27616970099484,83.488662822629,81.86862940811481,325.0
142.0,162.0,50.77866013479414,52.986823835859205,53.59967023485519,51.850228711501366,55.81705771088852,49.989729146716854,53.315836562617,55.22912094966795,50.11543056314868,48.90284776340057,56.11494380296945,52.369197923186,54.215400333149816,52.77957497813762,56.09788979013171,51.06127962790669,51.81445077138503,56.39726696972694,53.372090466754194,53.78064279518128,268.0
104.0,162.0,64.0048253919354,59.43046771931871,61.73366403979143,59.90438433330783,59.93815910685862,57.61710288262243,62.604319185369036,58.99329078860446,62.891698015276305,63.96880989283822,58.02496415645105,61.02385200799246,61.950159414554676,65.76288092066416,62.360549625498045,67.17290891030889,64.41292736870518,59.70266287965085,62.080659741956595,62.2314176671611,284.0
66.0,163.0,54.38688617165757,52.55938616614058,52.78628093472788,54.82146825881228,52.28293558812672,48.30622357373723,52.39201879117274,51.31511135997992,50.65374521436588,54.10123861469606,49.29089965451728,50.00498967399176,49.15452601187988,49.15079953782757,49.31212216792601,51.711133436093604,51.03347474113074,51.4891859628584,51.079447207272,49.98508878280053,265.0
7.0,164.0,53.014523632233406,56.12804633686363,52.407307329489996,55.10596355243984,54.4672750732099,53.18092350154282,54.53799354817204,51.26425235429284,53.29328888892211,54.083736598789486,54.70850108008389,51.873342091208826,53.52633115223936,54.82842394172715,54.11628818063137,50.77010383476613,56.36868299219747,55.115484022103914,54.715508748785126,56.810627591716425,272.0
157.0,174.0,60.612552293731085,61.3910645718487,61.946866532402076,60.29088448101661,63.1901466903657,61.03917993050689,58.32964212457981,55.79748665534049,60.342835247586436,61.76752816633829,60.30926843088968,59.602510014553,61.91379956613112,62.65557042758873,61.10530972563986,61.829634644819336,62.31038357593893,62.58174231430292,60.385775728251005,62.254161237759384,296.0
68.0,178.0,93.18081934211253,92.86790124241284,95.01044963558554,95.47366991057928,97.55776993656274,95.75328865730867,96.22614780835939,94.88670319015762,98.41026360984723,96.71438529969915,100.02718847165424,96.9693992005359,100.22398281714781,95.96803932862616,95.99589024599868,94.3149297495131,93.68862720169676,96.62714982358648,97.89601176182167,93.8190616422786,370.0
109.0,183.0,95.23024447880209,94.59481449028851,94.76202491148311,97.14717407599342,96.45048906348272,95.05855550503517,95.3566134137314,90.8002227151165,94.96460658343592,95.83863393650186,91.67665504795652,93.30931878997976,92.16377403407394,94.38225802237626,95.79478826268974,94.37130759688475,92.52331802858782,95.66659468002295,92.03499055880624,91.65763736504316,371.0
100.0,184.0,45.38740150502702,40.53733053413798,40.96767244705184,43.65802870217083,38.350412540862415,44.63112416859178,40.32221986909844,40.64575822510426,40.512423910488,42.09094862028654,42.401193872081215,41.968408015968606,38.64138239516724,42.97018169932081,40.90720853897102,41.7915398508731,46.021006808157246,44.87182682158927,39.44806364144261,37.898627129186444,268.0
65.0,186.0,9.899218627714525,15.700542072377004,12.201551713710234,15.425172927824809,14.900740138863782,11.684780823777704,12.973750043407723,13.560741556515536,14.32009100031158,14.454733733018,10.009683446912868,11.470740636607278,14.87072052189179,13.396645679880836,14.064115923231043,16.53030034630319,12.07904711318234,10.596614719689265,14.355300665248238,9.943037454169474,214.0
154.0,187.0,36.472817858222555,36.639590369253895,43.11368849175102,33.602119866188,42.011323653923036,42.00578593216929,35.33283741909579,42.840127606216676,44.02147959969557,41.89860460339599,44.433955627487634,40.22462765963013,39.74754506828546,39.570634279858865,40.140727584037506,42.129395650099205,39.368512756661794,39.72007593721891,39.5968498119979,39.71113771289168,267.0
39.0,190.0,95.06504244451469,96.1786382708145,95.65401011563915,96.45424464405417,95.480414728568,96.64292527903525,93.04941578480691,93.33243227712053,95.9875022939073,93.13785424500571,95.06255586967677,93.3425114939912,93.96438120734726,95.53968381685496,91.37470684108342,97.29177266806771,93.49497750672984,96.41572229988472,91.92065491342706,92.39084184560318,380.0
60.0,191.0,55.9223263504597,51.96978192752025,52.941548689408094,51.97649681620754,50.32692138191879,51.62267763384564,49.73753781628198,50.30895848201922,51.29880768225052,51.940917297670914,49.447091482231585,53.19257256534925,51.08496855241994,50.15809944270406,51.170021057214704,51.51242586672338,52.06185473023277,51.6567415600407,49.31753533356865,53.20112995345343,293.0
