type,arrival time,process_time0,process_time1,process_time2,process_time3,process_time4,process_time5,process_time6,process_time7,process_time8,process_time9,process_time10,process_time11,process_time12,process_time13,process_time14,process_time15,process_time16,process_time17,process_time18,process_time19,due dates
71.0,56.0,73.22327995666662,73.54962260883295,73.4563500607037,74.718126030314,72.47853178496699,71.28858421746916,75.81679382146703,71.95613914918265,73.12963821247267,74.18040683514653,75.45681452733356,73.31204125679434,77.63904290584097,70.63123163440915,74.67737712577424,73.09682368001937,74.95500578046185,74.40057363010742,73.87742661295587,74.70397424694296,241.0
123.0,57.0,68.3137444008859,74.72686941198658,76.41158385188245,70.77585886938245,67.22020657493064,70.57972413338965,68.26838851457718,67.25138432799837,66.98836269121323,71.41087086193653,73.32227833840429,66.17223205433295,69.24751066391714,68.3445408998446,71.18995180134472,65.28040795935863,68.59827144590085,67.92830531206569,68.37619217294619,65.13122269698698,232.0
119.0,58.0,40.408061798154044,40.89288834577996,41.82559673341757,42.249726969421914,43.80292263316689,41.966828577648236,42.657106580858965,45.363736615662525,42.82146628573565,44.75990762447554,41.090023796701914,43.51661343314347,43.1515176962141,44.00793336259456,39.8097162014158,39.16285042055042,44.687548631180384,44.02517654258848,38.0322549385304,39.3843512336117,163.0
3.0,64.0,24.318754475384644,23.900326111099723,24.855371262642848,22.409670180376036,22.2533562738794,20.19372553882074,25.36479802730212,20.853489641221447,20.56631864653836,22.746991893383747,22.46296421910087,25.77401329030884,24.79989503665114,21.059051652603067,24.10167157513595,27.52854670669715,19.082149590707374,23.2115684896604,23.637003654813125,19.76588290243358,121.5
17.0,71.0,64.64327603284195,69.11303013895515,66.46563589404113,65.2940682867414,67.43966249895453,68.49183641390839,68.08969985103778,67.6334037626649,70.08007037905858,68.14888289811752,67.16942687927556,70.52642259855898,70.2405413746714,68.612373043958,66.8690126874182,69.79454972593139,65.46750821106546,68.98203017446488,69.56574676838139,68.56574381980192,241.0
96.0,72.0,36.07567204648359,33.3061545259255,32.58733764891339,35.52994696112334,25.476443147452233,30.291934518825837,29.169552839939293,30.60291905066613,29.677472406031487,33.94808473949828,27.0964871966368,31.860828337595173,31.32247760650518,27.355936006321887,35.04037882151217,29.69716176800178,28.018930852902393,32.056530586061584,29.69965804581517,30.21955934435643,147.0
5.0,72.0,72.37712964583788,75.8545130152115,70.18137148346403,70.56512399448242,70.88531001003854,71.49700500383959,72.33335029150027,72.20494289325538,74.0819282582193,71.18073935308915,74.98764704691384,71.95408996537046,70.27147400519769,73.65067330773878,71.83292283738011,70.30267972774575,69.90390823481358,72.54594234967499,68.79716858746356,73.5818491924093,252.0
74.0,73.0,23.359837569563425,22.06600635466613,22.771644912417145,25.67761428163867,22.769443091347302,20.65504508076641,23.76303846346083,20.114159862567423,23.816792513669586,24.243994043911513,22.795332306793036,24.18554566897308,22.38869577231574,23.71290035822271,27.81942669543475,23.745175686567784,20.061517772618647,21.291008765381747,26.91916265320398,24.72318739395221,130.5
18.0,75.0,95.46314147362423,91.45114208158915,91.36151826578389,92.40029782951014,94.92961362371753,94.87663535842185,95.58400416987152,95.9610087279909,93.50590400673704,93.18476491772752,94.15872927050975,94.12697713543187,95.76133310302752,93.3075202231915,94.03667710842171,91.74335233187249,91.03204003379648,90.10129424804866,91.8551719305249,90.95084355135359,310.0
154.0,76.0,31.178410061901765,30.331032365252437,28.102170999155657,28.935091319480623,30.194462523835835,29.77943900323613,31.979173261881964,30.226858546535137,30.516942914180863,29.398092598143716,27.173764449042253,32.047899309697605,30.172495065821046,32.94865999500441,32.050745030399064,30.687636999787756,29.719307394236235,30.987383482889026,31.169585791354642,31.682944473220907,151.0
85.0,77.0,33.20141056027403,38.06881884457268,39.31594632082575,34.8227403815331,33.63173774200259,38.12150066883709,35.41141619578864,36.66912284787026,34.491703195689965,37.2371138738862,37.41230557295107,36.25864482683955,36.00309783631246,33.88159684342809,35.88870732163676,38.067614635742025,35.026138278801405,35.57039552710029,39.815663520079454,36.93435515501978,167.0
1.0,78.0,88.19329338521702,86.9977825853882,87.84461191631401,86.37334317403953,87.49609219299099,89.58949508569621,87.09315254021493,88.45554025736125,84.80761552434085,88.9265921423132,86.7984281592146,86.65834146259702,86.63240739301617,87.07199867403934,86.78198951842062,85.73168428307325,87.04529322849577,85.92805108895526,90.45272145984592,90.20496323935531,295.5
139.0,80.0,32.98345865984279,34.57703527193224,32.459472948638066,32.29552158424151,41.37346574383912,36.10445685748817,36.38288107805863,36.394305778792386,36.759471295838146,34.01315778490902,35.174900932708205,37.15790735162624,38.31268272877824,33.246641594484124,33.06188539773835,33.945506529686696,32.57296212535343,36.62387030116033,36.45849461704362,39.17048149652302,167.5
68.0,82.0,41.766187786453294,46.067200103621005,44.26878089416472,43.180091801985,45.664904982152144,44.45315277519734,39.02380173659485,44.49875192652562,44.52912899972028,47.46500287725608,44.00722511064811,45.75769126238018,44.32964405039591,45.966547568231036,43.40428539855984,45.19429449711801,41.83414006413679,44.44750762487531,40.34095985648465,43.926582447685774,192.0
39.0,84.0,92.83400029514655,90.84596133058453,94.29728360659375,89.62859489430866,89.0236781194394,93.53966336608156,96.0644575639772,92.02058620741812,91.1955749622616,91.33263622485016,92.39817249742829,90.75600709000308,90.15645079189885,91.51466924430818,90.83583907755225,90.2021654218282,93.02067190860151,94.25208401818483,90.86589067295942,93.75915255670546,314.0
102.0,86.0,42.14350685755317,42.176560175265614,41.16149238467629,38.24877261259924,37.91495007402455,37.94844034428254,42.483054211208064,37.685694165689114,38.98962311532517,39.90775521182746,40.40565009048881,39.7115118497586,41.05195978798248,39.903602390170825,38.39113977725775,38.10362005497454,41.113483169365644,38.913583880619754,39.99202230258086,40.37177072328132,186.0
109.0,88.0,20.041045525422927,21.70307451610545,18.68299133510672,20.309380898573025,22.05680424132811,21.384727763298475,23.210008522464477,24.708392595063753,19.27891839294448,20.31680262399901,17.90072843516341,18.901636494585805,23.152357233819956,20.19306817492398,21.332871131052137,21.913684292092555,21.630742018321538,17.93326393945035,20.829631664670547,23.951326882948326,140.5
86.0,92.0,74.62181506443017,73.31196091504714,73.75368325095239,73.48536790495292,78.83563767662449,72.94318163982268,73.40702637473379,78.12376642731756,73.94287415409147,74.79736632620369,71.78461181509728,77.30963861173112,75.14518708901751,73.9715902272107,75.54746518556331,76.04110297921953,77.10953992733309,75.80927730306637,75.51344192175912,72.02653917853696,279.5
53.0,95.0,48.463628215213035,46.857760429380704,45.35471893570811,44.676493250806345,49.07226028374543,43.953733045092505,46.09574169899013,45.0652938865158,48.75065267956939,43.539427117592744,44.83919468578305,46.66394807622798,41.25162971050701,43.52266655157797,47.02494569257159,43.41084147259208,45.44353529380618,44.94289522068025,49.225539570274954,46.38877217562751,207.5
12.0,104.0,19.182667417710643,17.81944141283429,12.148341365134083,14.83508074750448,15.540916722279855,12.139402422670774,17.278703420432375,14.00152647813999,14.554525845183154,14.077142370571043,15.844307415471327,14.924353459228064,15.432366476184733,16.01784834574691,14.430682419246207,12.063151064596203,16.02727332128105,14.550304036499963,14.88042460161588,16.96431352369029,141.5
26.0,108.0,96.41783551386203,97.26774449521922,98.92411635099586,97.98071281910208,93.3876509712453,96.97703354496154,94.28716694580285,98.1389200680872,97.31799791744763,95.37269277802604,95.04675556162013,97.29593722058415,96.35139215122108,99.83357214200086,95.33883622079539,94.87223141874316,98.36268666452861,96.37850055663087,95.55326939801441,96.36349303532845,350.5
118.0,114.0,90.12456713304813,88.64253431746297,93.30579566596113,91.88793455486528,88.89157729725996,95.60849950909571,89.81096946815772,92.55153913994373,91.3966196440771,90.77832246285571,93.03705791902068,94.11428876113212,95.23536332390205,90.9384781217127,95.73363241872401,90.51966931126098,88.34505149256229,92.40241477828204,93.37654501339074,90.30615738522995,344.0
116.0,115.0,98.82990936793044,99.96543199885286,100.63736323671996,101.7499221684993,99.25456822601643,102.00277196838444,96.39490709699099,100.88995967194575,99.58591424569421,98.59751707947349,103.53316694327923,100.0037751792621,101.44032544522669,96.45065765387297,102.35550824589039,97.91234394960301,96.14978405406637,99.01174538056287,96.78223182085752,96.55986888356023,362.5
76.0,121.0,72.84408723389986,70.41730835185469,73.27395536978757,73.24909051593241,73.67137407369839,71.03457030784452,70.11365948500135,74.97611605188588,73.30414359469364,70.90910002240756,70.15056553796423,73.82325298337912,71.09496455346117,70.15501839971513,72.22349917545937,76.6933432915041,73.99833489701876,76.53469942203654,77.86790175306015,73.30472130580515,303.5
35.0,123.0,32.90584597239076,35.7463291424616,36.35156098821049,32.00523237196674,29.510752588863497,35.868798559639544,33.2214567751171,35.006836025017684,34.421412176665164,34.81482509450893,35.57477206149017,35.35777428331827,34.026457310856756,32.57631137454014,32.35061178301082,33.12647484657156,33.54654953226284,30.077981783736032,34.40333276042361,34.33439407124243,205.5
40.0,123.0,50.03745845886634,53.29027108324815,50.88125250357843,49.684736546401446,52.086914868034235,52.32608942452378,48.76589032580026,45.179689965709656,51.517197417338544,47.16627497565262,49.20917160260735,50.68289902805995,49.89596759215797,48.79757853558919,51.06127384736612,50.25116968955756,46.93576339585112,48.15193140506807,49.98600996388919,51.33480217777198,248.0
73.0,124.0,72.61820521948648,73.94020216924429,75.87346449096206,69.56152128339593,73.71626513888101,70.57365766964885,76.05870536885026,71.76687670424212,72.22171633816882,72.10057894537866,74.3859020306131,75.49747222850877,73.09859665255463,73.69780850733264,70.65544534422376,74.45093118221406,72.94918597559118,73.72124697629157,71.73326924480978,71.6742865498758,306.5
72.0,126.0,12.730988326800848,12.150447889425148,13.922716970866713,18.58545608142368,13.690812593393996,11.910197384584427,15.709884332059664,15.827955298110215,18.704963344098207,17.20580312883463,13.913757740027181,12.389038324327519,13.38738609014204,15.730974563522848,11.774180508701813,14.529590730378807,13.955965348586464,17.509487980948904,14.113186794521058,13.433379546832134,163.5
151.0,129.0,43.2150720607545,45.23277594654665,48.85449470805361,46.36363590223425,45.98421455339666,45.49182529499643,41.78785330686626,46.60576614105221,47.18779318211865,44.197078593140084,46.296894887230806,43.12770256663511,47.80936886682247,47.349747830789006,42.207699742546275,47.02750791646638,44.14762665071973,46.02956287099675,47.403771963032355,47.40168455005595,244.0
132.0,135.0,17.43566966906729,17.223732251451327,18.63246164768701,17.580740046080674,17.430538150157286,15.99493637003108,20.267608237393258,15.813821649427165,20.145543074226723,21.351088884116805,19.40056054690834,14.875408416933302,15.66461070527731,20.279101358466082,16.44691424622904,19.089855374095947,17.286188777163876,19.269505845580202,18.013396553178648,19.68688078337603,180.0
133.0,137.0,71.43403695696118,70.4079258884247,70.67737959004691,68.41294316771952,70.29504583197887,68.42423257959817,68.52457625551142,69.94342318275285,69.04758055268907,68.22988982303569,69.97194007284955,68.77763170406712,65.30031720729309,71.02781780103095,69.26415692167761,69.97239058746395,71.99365391831961,66.83879120994928,70.07140423637074,68.41042916023872,312.0
108.0,137.0,43.46747090852767,40.517342237449654,44.33706827981148,39.80384891828749,40.36001316780843,42.05475144887349,44.58747380206677,38.62673395337773,42.35516972023011,43.63051655412753,38.78478162911686,45.393511380797214,39.52089841330796,44.369981091316,38.839126092433844,42.41019812387933,40.437108099358895,43.74272047170768,42.3265713407606,41.7509654390724,242.0
58.0,139.0,35.15652953177326,34.17293577854528,37.87253839818162,36.545200939819175,39.29370689647887,34.586566847374954,37.16066226114473,33.042571979158176,37.22091851577912,34.54686758949731,35.32703189129128,32.386852106035434,38.9156508023689,34.605756042630496,30.68019587231447,35.568998432322715,31.647536922438757,36.49715072718727,36.2637571836018,34.3825076920287,226.5
20.0,144.0,35.29123516385893,37.396334857678816,38.14051762361265,36.312203288883666,36.15021092412295,34.50316394887907,38.58417684412127,39.032445794418905,39.142749334657985,35.78294741086289,35.33941410038304,37.125741834358614,36.537221737768434,35.359314412971216,36.542646486724855,37.33389670742644,35.367097351298014,32.762318805268976,35.770976452506304,36.90100603854373,236.5
156.0,150.0,16.852684435123425,16.018705815064166,12.052314566066807,14.890338542515115,14.488100391394843,14.711111758947784,15.141684090571557,13.340421700548475,18.46200641719051,16.59090571137267,16.33136221385571,17.875038294923364,16.300179162081083,15.676080357240783,17.93066385704542,15.801963182928016,17.55534624326225,16.158110186044492,13.291314827006108,15.639131083943356,190.0
75.0,152.0,13.169156377021451,12.721791161641173,15.174493870346344,11.940364725882876,12.682075096725365,10.315041261993876,13.295371053236954,15.535244270403556,9.928559726207292,9.282037605174109,12.512502504204226,12.984495701625233,14.39561253029342,10.550257020576836,13.614279944200765,11.286547426047926,15.2381218744774,14.255988893670894,14.642276629344362,13.738423662132382,184.5
94.0,154.0,13.216828662046092,8.285678296887115,9.201646434227982,9.753125965310675,10.43095531084439,11.244625436905759,12.670686579539797,13.210370566380913,11.761698291806297,13.728509098436827,8.783796991032272,7.3844553909389505,8.01253676580555,9.024736090134747,10.571116740925763,10.961490595399807,9.990419954492866,10.12422236804247,10.696011265729435,7.831875213557052,181.5
90.0,154.0,30.739988839794844,31.848236963234033,29.17050538290463,30.04462216839539,28.657954880223826,29.432624636163787,29.06023115544962,27.579259131903093,30.92003236019171,31.327587171519788,27.675702384396825,29.891037889019668,28.972553959074478,30.49330701187602,27.461751488425314,29.697229150196105,30.829614960490627,31.509133077902472,29.63766219252332,28.407740069103532,229.0
80.0,157.0,41.491641784798574,43.428309376575726,43.186747602550234,43.50658057312572,42.42480025678455,39.193058111407474,44.86823734758852,39.260251304095654,40.67963577407132,39.97880074757621,42.29076325748249,41.83980788732241,43.30685785597624,42.597487097386,41.51280064516972,42.5305593379833,38.80140809979855,42.31055076636453,41.511254389231695,43.490898475999074,262.0
79.0,158.0,35.978878053474574,35.7864527794425,38.593631039932,33.38525331041278,30.93460105949786,35.492892447577994,37.95053685396542,36.40381204212259,35.918792842514385,32.80223092416709,39.68537031301167,36.66669984829174,34.054508214781,35.478882494510586,29.258628018482696,36.05275163804113,32.57921497376139,38.59381847509223,37.68543875681586,34.75405465653595,245.5
131.0,159.0,39.09161427608887,44.26729922661548,41.42455566569656,42.57065660163606,42.99069817170587,42.773598000452544,38.70566634733097,43.38406993524764,42.04215927504358,41.22107127005758,44.39259871453854,39.26788207079558,40.34082924404391,43.11906152402241,43.65568816751453,43.92306305744999,47.35935091558471,41.74383067013143,45.644345138501485,42.80892337353989,264.0
60.0,159.0,58.27102738098325,60.56596814577854,57.85735643414882,60.8485454968694,60.81607047679946,56.64000505666544,57.009539908451416,57.02680012419305,54.62939874840316,58.18965987414264,59.228996692916,57.94852538620077,56.28282296201893,54.597479473834696,54.35780941535941,57.46625986934955,57.2357826786165,56.71413257733747,58.4226530289818,54.15170444368118,304.0
135.0,161.0,74.79338045466369,73.82073399827145,75.15976399665502,76.05977396621753,71.16305129941587,72.25276964757705,77.53641723700987,72.91865734571182,71.13092647717677,79.01572795452661,73.0198562080063,72.74663319532726,76.88534328808397,72.27434160483865,76.94690652582219,74.42809987183476,73.45230374270996,74.91697663754988,72.96829046574551,74.46441766813051,346.0
52.0,161.0,38.27214676367738,43.0237057165586,38.543759693210646,40.67212398176124,43.80768354028236,40.14617950667098,42.58448618624188,40.922955281708006,40.75528059222433,41.58794123962608,41.2532403024707,39.32264397033964,42.282757016025826,40.77606781035596,40.485903870159774,38.99465952518115,41.79314326370865,41.55089215069867,40.7235290828634,41.88427371480391,263.5
21.0,161.0,45.12543228167445,44.24702725363498,49.699282412892245,43.1630471523218,49.11687890195014,42.1997862343626,47.173435308060114,48.01443214414397,47.44213462097107,47.5799753569589,49.17158831484379,44.12861067859223,44.372782066882685,42.51981616213601,46.48407809366966,42.79116069939508,44.05446745664327,43.90212855338314,42.6954469069346,48.25626303180164,276.0
124.0,163.0,20.130951232147265,16.921126405115135,15.223138313065562,15.08174588494141,18.225942762424353,17.005664240396545,15.837095402988915,14.86143462810593,18.300545335416142,16.205866655123856,18.59299383823351,16.946101532285002,17.264795171265373,17.048132025605124,16.901703329420606,17.189074116613178,18.581172093423078,15.656678675651909,16.260690071359942,15.433689145842372,205.5
34.0,165.0,92.54324287975648,95.14160230821446,88.91955202673668,95.57316139899783,90.3030760019886,94.28002080662766,98.53597763849794,93.9197712887226,91.04523309127993,91.00224127791905,93.52086803579094,90.63853841090408,96.06905942574775,92.98413229617854,93.50439608824387,90.78553798385322,94.64702298107383,97.48171519763534,92.84660261968324,91.39477227543154,397.5
128.0,167.0,39.65848701114893,41.90886783839104,39.36121590654305,40.016296972607584,39.83424814196182,39.76648200767741,38.76301065161321,41.99295832821844,35.954838702089305,39.72697978482558,36.89720856551221,38.833499131193285,34.717570529141845,36.00529533202472,40.923605794609315,36.797903732122975,36.13788059182212,39.85126913702525,37.65258706339176,37.68482960529706,262.0
54.0,172.0,22.50023340315062,21.361039478983848,17.616010702087607,19.553370268627695,19.600968886470913,22.65569361713481,16.6966033996177,22.613204106470313,17.921586115163976,22.88949120500855,18.05510447477106,19.018581834776985,20.685093502359063,17.51577153605501,19.73395187473439,18.61083336325758,21.2783016876094,18.24240790537186,16.36827612872871,20.117490466707686,222.0
48.0,172.0,15.538628513386783,21.073484968989675,20.111559448080605,17.43769099496965,18.72183249348713,18.113710352699336,18.497904189389004,15.403074414358692,18.26067187525771,18.469180519956456,19.265254176482134,18.842580549180376,18.295145769010546,17.07847138662319,17.70590963831287,16.778424358921434,19.90282209670599,17.45415707522082,14.99863335813773,17.373537750090897,217.0
95.0,177.0,86.91704885206887,85.7291919972993,83.55969625750248,82.8543757176368,83.9536142557158,81.76577596530505,84.8936182508927,85.88122552098316,81.82665058918789,84.2362727631056,81.39911512947482,81.44979752707724,86.46337029170351,81.20414476301913,83.56939332392581,85.63717066897846,82.09889213182728,83.95648029508551,82.45002203422136,87.06045995602855,387.0
29.0,178.0,44.35555040046613,45.781767914443485,45.73802097308699,45.737034087935285,47.82478154063114,44.165715011460655,47.17179851648594,48.06030039431721,46.56723044446979,50.26605407184368,49.18069959066962,43.90852828107788,49.56619380112053,47.471283698881884,47.79385602900836,49.42230529675278,42.89761630711049,47.922128176099534,47.712184368794176,46.37629852309266,295.5
70.0,183.0,36.631316023224414,35.019430299096314,35.635810499099996,33.22005852730004,32.637688538251105,36.181840315313174,33.15288992102158,35.94108455938672,37.833353878631755,38.05991100737901,35.58038147167651,36.242345034741746,36.06048928693394,34.413039827019524,39.09221914863081,38.75052615996734,33.140970977054856,34.68351394383133,35.96310387810362,39.93793294968414,273.0
42.0,189.0,94.38807570841226,95.6699184153421,93.26411501100495,96.6101079452358,95.28116502661297,94.0525734537139,92.20569911170226,94.59935609633025,95.24267547195663,96.28700853221751,98.48924107829924,97.54787711866551,97.55915058702364,92.28419455267101,95.98972019838236,95.57287800921036,91.86341887524155,93.55968150972524,94.32844038459467,95.63599799658557,426.5
13.0,192.0,31.70785815284749,29.495050058278057,27.937824203593102,29.755159504859634,27.501581277512017,29.21771768437931,32.0709310876739,33.38619231059527,28.708294568076017,30.599072006313907,29.88539687616466,26.588961980643656,30.68008437459179,31.50725805101359,27.323497008244537,28.781302542138548,31.49065679687599,30.152225315473512,31.538329194618523,32.598672879350936,267.0
61.0,192.0,84.37978922689922,81.10113656716028,81.05882539378732,80.18777789048107,81.2413022071522,80.19193280694347,80.39296585961675,79.57750961245003,81.62880066180188,77.49096867261332,79.7029205872977,80.71587162037588,81.540174902839,80.97191854349175,77.80840962021361,83.75485538608622,80.40837575866767,80.58798585000449,80.20395355170128,78.18494750889175,394.5
146.0,192.0,46.58028304929005,38.633690257556616,42.37993115720279,40.513147145165505,42.0094046951941,46.284064985234856,45.061246913041266,44.00567783476585,41.16419918083911,42.1868815060706,43.1005276960709,43.37643616048315,46.11304705569524,45.10556975335954,42.54570789758812,38.15227400229439,43.69514180831522,43.30028183967954,44.62706115597284,39.42768742384466,299.5
149.0,201.0,23.77522959587817,22.623259523879405,23.027889357117925,22.702318356107835,19.11340823131914,22.651166357372755,22.31904837361828,19.803789427297108,20.192348221395797,23.120019488910685,22.532461423041727,21.397888425727206,22.935797899152497,21.176366031153663,21.538569033418547,18.843625046793477,20.619915511693407,21.54180541069362,20.875464279058797,22.87969448592181,256.0
